customer_id,customer_name,action,reason,priority,expected_value
15494,Customer 15494,VIP loyalty offer,High RFM value and engagement,Medium,1278.72
14540,Customer 14540,VIP loyalty offer,High RFM value and engagement,Medium,1278.64
18242,Customer 18242,VIP loyalty offer,High RFM value and engagement,Medium,1275.49
16128,Customer 16128,VIP loyalty offer,High RFM value and engagement,Medium,1270.16
16474,Customer 16474,VIP loyalty offer,High RFM value and engagement,Medium,1265.32
17293,Customer 17293,VIP loyalty offer,High RFM value and engagement,Medium,1264.62
15027,Customer 15027,VIP loyalty offer,High RFM value and engagement,Medium,1262.62
17790,Customer 17790,VIP loyalty offer,High RFM value and engagement,Medium,1261.28
13647,Customer 13647,VIP loyalty offer,High RFM value and engagement,Medium,1255.85
15978,Customer 15978,VIP loyalty offer,High RFM value and engagement,Medium,1255.56
14593,Customer 14593,VIP loyalty offer,High RFM value and engagement,Medium,1253.98
16201,Customer 16201,VIP loyalty offer,High RFM value and engagement,Medium,1253.79
12374,Customer 12374,VIP loyalty offer,High RFM value and engagement,Medium,1253.27
16638,Customer 16638,VIP loyalty offer,High RFM value and engagement,Medium,1253.04
16094,Customer 16094,VIP loyalty offer,High RFM value and engagement,Medium,1251.85
16726,Customer 16726,VIP loyalty offer,High RFM value and engagement,Medium,1251.75
15255,Customer 15255,VIP loyalty offer,High RFM value and engagement,Medium,1249.61
17640,Customer 17640,VIP loyalty offer,High RFM value and engagement,Medium,1248.09
12381,Customer 12381,VIP loyalty offer,High RFM value and engagement,Medium,1247.61
14837,Customer 14837,VIP loyalty offer,High RFM value and engagement,Medium,1247.46
18180,Customer 18180,VIP loyalty offer,High RFM value and engagement,Medium,1246.56
17015,Customer 17015,VIP loyalty offer,High RFM value and engagement,Medium,1245.75
14315,Customer 14315,VIP loyalty offer,High RFM value and engagement,Medium,1243.6
13924,Customer 13924,VIP loyalty offer,High RFM value and engagement,Medium,1243.24
14597,Customer 14597,VIP loyalty offer,High RFM value and engagement,Medium,1241.23
13431,Customer 13431,VIP loyalty offer,High RFM value and engagement,Medium,1240.8
12631,Customer 12631,VIP loyalty offer,High RFM value and engagement,Medium,1238.84
13012,Customer 13012,VIP loyalty offer,High RFM value and engagement,Medium,1237.99
18122,Customer 18122,VIP loyalty offer,High RFM value and engagement,Medium,1234.7
16169,Customer 16169,VIP loyalty offer,High RFM value and engagement,Medium,1232.51
16042,Customer 16042,VIP loyalty offer,High RFM value and engagement,Medium,1232.07
17828,Customer 17828,VIP loyalty offer,High RFM value and engagement,Medium,1230.56
16748,Customer 16748,VIP loyalty offer,High RFM value and engagement,Medium,1230.44
17228,Customer 17228,VIP loyalty offer,High RFM value and engagement,Medium,1229.79
15953,Customer 15953,VIP loyalty offer,High RFM value and engagement,Medium,1229.55
17848,Customer 17848,VIP loyalty offer,High RFM value and engagement,Medium,1228.3
13196,Customer 13196,VIP loyalty offer,High RFM value and engagement,Medium,1226.27
13131,Customer 13131,VIP loyalty offer,High RFM value and engagement,Medium,1223.2
15105,Customer 15105,VIP loyalty offer,High RFM value and engagement,Medium,1218.94
14916,Customer 14916,VIP loyalty offer,High RFM value and engagement,Medium,1215.92
16232,Customer 16232,VIP loyalty offer,High RFM value and engagement,Medium,1215.89
17063,Customer 17063,VIP loyalty offer,High RFM value and engagement,Medium,1215.86
13719,Customer 13719,VIP loyalty offer,High RFM value and engagement,Medium,1215.41
17750,Customer 17750,VIP loyalty offer,High RFM value and engagement,Medium,1215.33
17552,Customer 17552,VIP loyalty offer,High RFM value and engagement,Medium,1213.21
13464,Customer 13464,VIP loyalty offer,High RFM value and engagement,Medium,1212.28
14653,Customer 14653,VIP loyalty offer,High RFM value and engagement,Medium,1209.48
16325,Customer 16325,VIP loyalty offer,High RFM value and engagement,Medium,1207.04
18219,Customer 18219,VIP loyalty offer,High RFM value and engagement,Medium,1200.32
17679,Customer 17679,VIP loyalty offer,High RFM value and engagement,Medium,1198.74
15594,Customer 15594,VIP loyalty offer,High RFM value and engagement,Medium,1197.9
17813,Customer 17813,VIP loyalty offer,High RFM value and engagement,Medium,1197.29
14064,Customer 14064,VIP loyalty offer,High RFM value and engagement,Medium,1196.11
13456,Customer 13456,VIP loyalty offer,High RFM value and engagement,Medium,1194.48
18241,Customer 18241,VIP loyalty offer,High RFM value and engagement,Medium,1193.56
17490,Customer 17490,VIP loyalty offer,High RFM value and engagement,Medium,1191.62
16395,Customer 16395,VIP loyalty offer,High RFM value and engagement,Medium,1190.27
13650,Customer 13650,VIP loyalty offer,High RFM value and engagement,Medium,1188.81
12412,Customer 12412,VIP loyalty offer,High RFM value and engagement,Medium,1187.59
13577,Customer 13577,VIP loyalty offer,High RFM value and engagement,Medium,1186.86
15059,Customer 15059,VIP loyalty offer,High RFM value and engagement,Medium,1185.46
13695,Customer 13695,VIP loyalty offer,High RFM value and engagement,Medium,1183.77
13808,Customer 13808,VIP loyalty offer,High RFM value and engagement,Medium,1181.59
17720,Customer 17720,VIP loyalty offer,High RFM value and engagement,Medium,1180.95
14451,Customer 14451,VIP loyalty offer,High RFM value and engagement,Medium,1180.76
16584,Customer 16584,VIP loyalty offer,High RFM value and engagement,Medium,1180.14
12609,Customer 12609,VIP loyalty offer,High RFM value and engagement,Medium,1178.43
17031,Customer 17031,VIP loyalty offer,High RFM value and engagement,Medium,1176.96
14898,Customer 14898,VIP loyalty offer,High RFM value and engagement,Medium,1175.35
17768,Customer 17768,VIP loyalty offer,High RFM value and engagement,Medium,1174.33
13772,Customer 13772,VIP loyalty offer,High RFM value and engagement,Medium,1174.11
18161,Customer 18161,VIP loyalty offer,High RFM value and engagement,Medium,1171.75
12909,Customer 12909,VIP loyalty offer,High RFM value and engagement,Medium,1171.74
17921,Customer 17921,VIP loyalty offer,High RFM value and engagement,Medium,1166.61
17913,Customer 17913,VIP loyalty offer,High RFM value and engagement,Medium,1165.92
17451,Customer 17451,VIP loyalty offer,High RFM value and engagement,Medium,1163.84
15380,Customer 15380,VIP loyalty offer,High RFM value and engagement,Medium,1162.57
15712,Customer 15712,VIP loyalty offer,High RFM value and engagement,Medium,1160.34
15916,Customer 15916,VIP loyalty offer,High RFM value and engagement,Medium,1159.35
13823,Customer 13823,VIP loyalty offer,High RFM value and engagement,Medium,1159.26
14321,Customer 14321,VIP loyalty offer,High RFM value and engagement,Medium,1155.57
13313,Customer 13313,VIP loyalty offer,High RFM value and engagement,Medium,1152.85
14215,Customer 14215,VIP loyalty offer,High RFM value and engagement,Medium,1152.52
14332,Customer 14332,VIP loyalty offer,High RFM value and engagement,Medium,1150.94
14035,Customer 14035,VIP loyalty offer,High RFM value and engagement,Medium,1150.82
13184,Customer 13184,VIP loyalty offer,High RFM value and engagement,Medium,1150.24
15241,Customer 15241,VIP loyalty offer,High RFM value and engagement,Medium,1149.96
13320,Customer 13320,VIP loyalty offer,High RFM value and engagement,Medium,1148.68
14665,Customer 14665,VIP loyalty offer,High RFM value and engagement,Medium,1145.05
13979,Customer 13979,VIP loyalty offer,High RFM value and engagement,Medium,1144.67
16813,Customer 16813,VIP loyalty offer,High RFM value and engagement,Medium,1144.62
16671,Customer 16671,Cross-sell adjacent category,Repeat buyer with narrow category mix,Medium,1144.14
13397,Customer 13397,VIP loyalty offer,High RFM value and engagement,Medium,1144.0
15754,Customer 15754,VIP loyalty offer,High RFM value and engagement,Medium,1143.48
15111,Customer 15111,VIP loyalty offer,High RFM value and engagement,Medium,1137.23
13538,Customer 13538,VIP loyalty offer,High RFM value and engagement,Medium,1137.09
12951,Customer 12951,VIP loyalty offer,High RFM value and engagement,Medium,1135.35
13764,Customer 13764,VIP loyalty offer,High RFM value and engagement,Medium,1134.2
16221,Customer 16221,VIP loyalty offer,High RFM value and engagement,Medium,1133.57
13149,Customer 13149,VIP loyalty offer,High RFM value and engagement,Medium,1133.18
14901,Customer 14901,VIP loyalty offer,High RFM value and engagement,Medium,1133.1
17147,Customer 17147,VIP loyalty offer,High RFM value and engagement,Medium,1132.11
16496,Customer 16496,VIP loyalty offer,High RFM value and engagement,Medium,1128.57
14608,Customer 14608,VIP loyalty offer,High RFM value and engagement,Medium,1128.05
15826,Customer 15826,VIP loyalty offer,High RFM value and engagement,Medium,1127.65
14044,Customer 14044,VIP loyalty offer,High RFM value and engagement,Medium,1125.89
14038,Customer 14038,VIP loyalty offer,High RFM value and engagement,Medium,1124.77
17974,Customer 17974,VIP loyalty offer,High RFM value and engagement,Medium,1124.6
14499,Customer 14499,VIP loyalty offer,High RFM value and engagement,Medium,1123.85
17101,Customer 17101,VIP loyalty offer,High RFM value and engagement,Medium,1123.6
15214,Customer 15214,VIP loyalty offer,High RFM value and engagement,Medium,1123.3
14741,Customer 14741,VIP loyalty offer,High RFM value and engagement,Medium,1121.05
16416,Customer 16416,VIP loyalty offer,High RFM value and engagement,Medium,1120.82
16365,Customer 16365,VIP loyalty offer,High RFM value and engagement,Medium,1120.3
13611,Customer 13611,VIP loyalty offer,High RFM value and engagement,Medium,1112.27
14233,Customer 14233,VIP loyalty offer,High RFM value and engagement,Medium,1111.93
14507,Customer 14507,VIP loyalty offer,High RFM value and engagement,Medium,1111.06
14285,Customer 14285,VIP loyalty offer,High RFM value and engagement,Medium,1108.02
16115,Customer 16115,VIP loyalty offer,High RFM value and engagement,Medium,1105.94
14293,Customer 14293,VIP loyalty offer,High RFM value and engagement,Medium,1105.48
14129,Customer 14129,VIP loyalty offer,High RFM value and engagement,Medium,1103.31
17676,Customer 17676,VIP loyalty offer,High RFM value and engagement,Medium,1101.63
15426,Customer 15426,VIP loyalty offer,High RFM value and engagement,Medium,1100.27
14759,Customer 14759,VIP loyalty offer,High RFM value and engagement,Medium,1099.32
15172,Customer 15172,VIP loyalty offer,High RFM value and engagement,Medium,1098.02
14178,Customer 14178,VIP loyalty offer,High RFM value and engagement,Medium,1095.91
15987,Customer 15987,VIP loyalty offer,High RFM value and engagement,Medium,1093.14
14336,Customer 14336,VIP loyalty offer,High RFM value and engagement,Medium,1091.84
12516,Customer 12516,VIP loyalty offer,High RFM value and engagement,Medium,1090.11
16383,Customer 16383,VIP loyalty offer,High RFM value and engagement,Medium,1089.94
16612,Customer 16612,VIP loyalty offer,High RFM value and engagement,Medium,1087.44
14719,Customer 14719,VIP loyalty offer,High RFM value and engagement,Medium,1083.2
14587,Customer 14587,VIP loyalty offer,High RFM value and engagement,Medium,1082.53
15611,Customer 15611,VIP loyalty offer,High RFM value and engagement,Medium,1082.11
15602,Customer 15602,VIP loyalty offer,High RFM value and engagement,Medium,1080.97
17837,Customer 17837,VIP loyalty offer,High RFM value and engagement,Medium,1077.28
15814,Customer 15814,VIP loyalty offer,High RFM value and engagement,Medium,1077.09
16918,Customer 16918,VIP loyalty offer,High RFM value and engagement,Medium,1076.67
16369,Customer 16369,VIP loyalty offer,High RFM value and engagement,Medium,1075.26
16933,Customer 16933,VIP loyalty offer,High RFM value and engagement,Medium,1074.68
13309,Customer 13309,VIP loyalty offer,High RFM value and engagement,Medium,1072.21
17463,Customer 17463,VIP loyalty offer,High RFM value and engagement,Medium,1070.62
14897,Customer 14897,VIP loyalty offer,High RFM value and engagement,Medium,1069.71
16899,Customer 16899,VIP loyalty offer,High RFM value and engagement,Medium,1067.83
12724,Customer 12724,VIP loyalty offer,High RFM value and engagement,Medium,1067.72
15031,Customer 15031,VIP loyalty offer,High RFM value and engagement,Medium,1064.89
17530,Customer 17530,VIP loyalty offer,High RFM value and engagement,Medium,1056.92
12877,Customer 12877,VIP loyalty offer,High RFM value and engagement,Medium,1056.1
13614,Customer 13614,VIP loyalty offer,High RFM value and engagement,Medium,1055.42
16225,Customer 16225,VIP loyalty offer,High RFM value and engagement,Medium,1055.28
14447,Customer 14447,VIP loyalty offer,High RFM value and engagement,Medium,1054.12
15506,Customer 15506,VIP loyalty offer,High RFM value and engagement,Medium,1053.92
14748,Customer 14748,VIP loyalty offer,High RFM value and engagement,Medium,1053.38
15996,Customer 15996,VIP loyalty offer,High RFM value and engagement,Medium,1046.66
13117,Customer 13117,VIP loyalty offer,High RFM value and engagement,Medium,1046.28
15062,Customer 15062,VIP loyalty offer,High RFM value and engagement,Medium,1045.02
16790,Customer 16790,VIP loyalty offer,High RFM value and engagement,Medium,1044.99
15701,Customer 15701,VIP loyalty offer,High RFM value and engagement,Medium,1042.64
12847,Customer 12847,VIP loyalty offer,High RFM value and engagement,Medium,1041.82
15563,Customer 15563,VIP loyalty offer,High RFM value and engagement,Medium,1039.64
13363,Customer 13363,VIP loyalty offer,High RFM value and engagement,Medium,1038.29
13077,Customer 13077,VIP loyalty offer,High RFM value and engagement,Medium,1038.14
12937,Customer 12937,VIP loyalty offer,High RFM value and engagement,Medium,1037.91
12391,Customer 12391,VIP loyalty offer,High RFM value and engagement,Medium,1033.01
15660,Customer 15660,VIP loyalty offer,High RFM value and engagement,Medium,1032.18
15810,Customer 15810,VIP loyalty offer,High RFM value and engagement,Medium,1031.47
17884,Customer 17884,VIP loyalty offer,High RFM value and engagement,Medium,1031.03
16229,Customer 16229,VIP loyalty offer,High RFM value and engagement,Medium,1030.86
16348,Customer 16348,VIP loyalty offer,High RFM value and engagement,Medium,1030.31
16066,Customer 16066,VIP loyalty offer,High RFM value and engagement,Medium,1028.93
16560,Customer 16560,VIP loyalty offer,High RFM value and engagement,Medium,1028.39
18283,Customer 18283,VIP loyalty offer,High RFM value and engagement,Medium,1025.5
13477,Customer 13477,VIP loyalty offer,High RFM value and engagement,Medium,1023.22
13557,Customer 13557,VIP loyalty offer,High RFM value and engagement,Medium,1022.95
16910,Customer 16910,VIP loyalty offer,High RFM value and engagement,Medium,1020.95
17594,Customer 17594,VIP loyalty offer,High RFM value and engagement,Medium,1019.57
16036,Customer 16036,VIP loyalty offer,High RFM value and engagement,Medium,1016.75
15967,Customer 15967,VIP loyalty offer,High RFM value and engagement,Medium,1016.38
